date,Hamburg,Schleswig-Holstein,Lower Saxony,Baden-Wuerttemberg,Saarland,Bremen,Brandenburg,Saxony,Bavaria,Saxony-Anhalt,Hesse,Rheinland-Pfalz,North Rhine-Westphalia,Berlin,Mecklenburg-Vorpommern,Thuringia
2020-07-08,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-09,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-10,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-11,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-12,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-13,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-14,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-15,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-16,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-17,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
